P1,P2,Cluster
446.3446584487057,-25.22583714867983,1
-181.11640473964871,60.33284455557052,0
-119.98508037977541,42.012835551896615,0
-161.5670846204438,-23.978625788874993,0
126.60484907853242,-15.071524673584662,0
792.6954126209502,12.58237130495499,1
152.5608174611292,-15.303888859945971,0
263.44760833164435,27.89971279335498,0
0.4918068645469589,25.596566260628435,0
-46.55222855464274,24.717571705866987,0
-232.1184267896641,9.685421411136389,0
-236.12966231306183,11.707297420868372,0
-87.20665526003194,25.549135741461782,0
674.1755378499101,-3.993726009561499,1
-69.8160712573115,20.885825117504424,0
-132.006440174944,-1.5424122120302854,0
-189.45902515960387,-3.095758186493839,0
-130.64152925186875,-26.046470034078922,0
-152.69499112098683,19.928356306125096,0
-162.15766415930483,17.750277657135427,0
14.434275229546984,73.00995297891706,0
-234.51548059985106,-18.773866786207265,0
-165.50063104581534,23.018932112062117,0
-190.4321494589444,-19.742557400864314,0
-56.72918296914091,1.3472288547061169,0
-285.7267790432753,35.301005211437314,0
495.0465020451635,-5.824894518193673,1
-59.85696707332545,0.2084476576220311,0
-285.2668475542085,-37.37235423093904,0
166.54008589554383,16.10286891494934,0
622.0200417790835,-17.52546415060172,1
-214.59085056426073,-19.48248112606018,0
-85.56759318171586,-18.383087377278088,0
-126.00402001718959,-1.2716818543319732,0
-26.066941322512207,7.933985193772713,0
-135.8353707204559,31.150562696252905,0
9.463656088296943,54.64273949526407,0
80.24479570066103,2.8217712006091915,0
-81.18231407131657,-14.762536737801298,0
-153.09515760150254,-6.488699265221612,0
-128.86607898058617,-3.7357894776985745,0
114.21078662957262,2.7970990985282356,0
754.9620415258345,15.999549453192657,1
-246.8861587464087,21.379436373991155,0
22.865678537366364,46.14588162897641,0
-115.02526944264676,-0.5871396592614246,0
-158.155329840351,29.889399279320656,0
389.3521774318591,-36.468440965624396,1
-257.5061777751244,1.673002180737626,0
-196.25409612131426,19.50143713585146,0
-213.54649969077917,-37.28444161828794,0
-25.261729673813477,38.297154816518855,0
-234.22472321286017,-38.19319829701233,0
457.2285475704223,16.50805036439354,1
-259.82817228232034,6.9508696976736815,0
36.10108529601541,-32.4529624515521,0
-165.6396164114378,-7.563495993272255,0
-134.647314456105,33.922329919329,0
-272.74806428561646,-21.309105126965804,0
-287.4704827481756,-29.955044855872245,0
-269.1120407828192,20.40413815464271,0
90.92616874446117,-12.196299216204835,0
-218.32496804828708,-2.7546899804689815,0
175.21990604156366,-30.000787410893892,0
-261.2230824661434,18.41347898085101,0
-149.06264421619593,17.487544764833245,0
-144.39848730995803,-22.15128241738806,0
67.71683836828362,-25.28985128699759,0
-235.88866724697527,4.071111790383782,0
-94.60720833007315,23.4686476562959,0
-131.49757895921655,57.91594571934195,0
291.33319388414486,-27.174853534662432,0
-153.20646692051147,42.420118775469035,0
-164.6536962780909,-18.92782846475592,0
52.36220806775981,47.244378615004536,0
175.46456148163622,-31.5386319011959,0
-198.0962741183443,-4.65364814772272,0
-100.17766366599179,0.8421725361257302,0
-284.8208726137357,-4.925566977586186,0
-33.98030424931477,-23.285447177828075,0
-123.61802190624508,-8.349115020273473,0
1091.2560409283892,28.939438431321577,1
392.6498460848089,-0.9312272440203913,1
289.7199295877315,-1.7332329968093632,0
-225.70410439489706,-3.8216970924272573,0
109.80778480352308,-15.413847600422628,0
105.41457101901631,-27.13645154909382,0
106.17022974391244,-19.30295365322084,0
97.03799877290845,-11.297839494871226,0
-176.14475628648196,-44.21978550911632,0
-179.09268423994746,6.665822823984257,0
-286.30756153195335,9.197904308819062,0
181.28318748018103,-17.60230132408344,0
-210.57709596448962,-30.17596923753463,0
-59.79148849623019,-0.33590728853403107,0
-156.7274288417256,62.2494110138056,0
281.341521424804,-50.10613886126349,0
-61.429143933913934,36.00148443309632,0
-136.1753238885777,-12.535943442800061,0
-171.28516809002775,-26.771630792044803,0
-141.29220333158315,-27.077283179059336,0
937.510075128518,27.302505412885893,1
-134.11988566195166,-14.412600934150106,0
-98.77250583320432,-18.86141024918203,0
-29.30095772061884,-16.216388379669013,0
-202.578166981815,20.47220837041894,0
-257.79320216744674,-56.36782406717133,0
-126.73894338247473,-21.367331748126674,0
1731.5057562429297,-23.72636397645323,1
-28.66469666833899,66.79126238573147,0
113.32214946063038,19.08146757591237,0
-217.4684656585593,-8.194237467595372,0
-308.75826724486404,25.01129656139554,0
109.80048582862935,18.860028754938327,0
298.8301565565264,9.850397723743384,0
144.54439810123625,5.802338168846717,0
-185.2676639583287,-1.1882901691644747,0
-276.3486851480959,14.466775098477171,0
199.45994485640756,38.26771048859777,0
-219.29352447038679,-7.208543987260896,0
-249.0672490157741,20.360643968869653,0
-30.29181637829015,-15.541576735017685,0
-64.44658271266715,29.386385013619616,0
1686.8071170955795,0.4543725990629639,1
-181.1190131150069,-64.61419833169606,0
671.8628077165739,-19.083177316591218,1
-120.47342652481834,14.759166815803354,0
-195.3374454990717,-17.389520546014154,0
213.5405456538249,-3.9600709846415043,0
195.95786599852278,-11.06319234057841,0
663.5123444157974,-0.19696163835598668,1
271.9411309373394,-21.380234090539005,0
-222.39036089406358,25.255233842056583,0
74.08905373948198,-6.761883341222159,0
617.4278724327048,-22.318867702733584,1
-39.08774090884805,18.131597729125588,0
-309.1361443266827,26.356433441066883,0
-125.6687835195155,-26.826278380337968,0
215.8991372994227,-33.370716441232034,0
392.7212597061225,-0.6815935964201572,1
-84.99823447644346,-31.804311012655972,0
-308.87398202461713,77.79888968987109,0
-38.88302971159334,-48.60685172919354,0
24.72243990253122,-3.838495658029899,0
-126.39838445915558,-27.45140920350285,0
471.92300911559755,-41.47353067521223,1
-140.87835674692212,86.54559703729637,0
-123.84046319457661,-33.75516696210342,0
-169.9559174242204,7.894662873714196,0
-212.1805409438487,10.15957691622691,0
-216.22405135463754,-13.26817368447189,0
-81.69318595636037,2.2161306333782136,0
287.51227647879637,17.49372218282261,0
-148.51109276122375,15.633475381012545,0
-212.78280846353107,13.884690633208777,0
-14.635821298408871,-1.5608479280138,0
-121.78280679344664,0.058839415041575194,0
11.145352147721724,-9.45999845071944,0
-118.59462889472434,0.3664245768777903,0
337.0495880180889,-8.63325875856762,0
-243.5037875876616,3.130659995073728,0
74.70151828623233,-14.644592223397865,0
-304.8336398634592,-11.881561495145121,0
-115.59000587539643,24.266579409131538,0
594.0438189370619,15.84526780598145,1
-64.39846991009284,25.881405175214553,0
-307.3474255385291,3.014803197964227,0
45.423232732769065,30.721081293083614,0
-195.6954258298158,19.983440317492665,0
-224.99343222275184,-11.248886100211791,0
1051.513878987108,14.324878121131746,1
-15.361305153930516,-37.56391341501272,0
-176.66431860396904,18.56939845842726,0
181.44070819072846,29.214794890314124,0
-249.35661446495658,28.56538694953028,0
-176.8901005629272,-16.556408267139176,0
-74.99602606517931,-28.066740858525407,0
-216.99727462722967,25.732724061337933,0
3.3068809839793403,-31.705256488229153,0
-272.9388779262559,-14.325783833987401,0
202.09461926542997,-31.558089429810337,0
-262.777326141055,5.066265045084151,0
73.67735390120464,-14.949741401692194,0
257.7902736757219,-9.254872810355096,0
-101.03683475352935,-3.310292445633081,0
179.92163290947593,21.083297534054424,0
8.10382611222542,-22.400636179259706,0
-254.27138104885037,-27.390193445200964,0
-158.80503830018728,15.975819817306359,0
-281.9765951812702,-5.584724322548311,0
291.00364839105214,-5.121264458992016,0
103.2540474654869,-15.419007319254604,0
-168.45823839371565,17.028462870134803,0
-153.88385150195933,11.53352633395258,0
-308.04863679803077,-10.384298308414259,0
-40.42708490278551,-13.99979665374127,0
579.6352114182047,-0.10297345455273899,1
-11.480640304670544,-8.073426575402436,0
-159.6964741828322,-21.290535924646363,0
-125.20401477785725,26.1369196111838,0
525.8816129769187,12.415933214128813,1
-23.559717118623382,35.93135641794834,0
680.4648054061262,-11.498881653689011,1
436.3670178414866,-35.627194427925645,1
1.9860953661456051,-1.8086654817964245,0
292.6424148094219,-24.028658776452602,0
209.7737271434611,-55.85238158817147,0
-182.06331991080248,62.978881626037406,0
-70.77803944183631,6.319491044350059,0
284.9717524284853,-9.978333538040147,0
-206.73052364636254,-0.8268266629708876,0
-135.63793515748694,-1.4408046354690498,0
465.737078402253,-11.848585136330854,1
-200.66556320205297,15.192342802424946,0
134.34804609340802,25.743328040393152,0
-130.80268212020977,-9.667261186033386,0
-52.37695840241875,-0.9792028841864919,0
34.97785690629894,-33.057872719619255,0
-249.54899781618823,-13.154923358048052,0
166.57038840126398,38.748368037969556,0
-81.20287393499572,17.41753342962295,0
-82.65905015911281,34.14225345899368,0
55.06331515742602,44.308135706950225,0
-182.66188246129792,8.287659232784733,0
-262.38528368164424,9.146524726462786,0
-111.8017610822279,-26.82574670962869,0
-134.1976108067677,6.688542502348781,0
-192.92724073922378,-4.710242281754319,0
-109.46502224621412,10.703800273796986,0
-152.17412161732318,34.76704963238532,0
-123.15868637008191,-14.758369106743572,0
406.0972306218199,-29.279038222620628,1
-65.98006227723056,-5.096300770321363,0
84.16269595661316,-74.95183308218463,0
-110.3134795162546,-38.20884594384154,0
289.05180769717356,57.35320574898398,0
-308.0106595735012,1.6625992024521565,0
-196.91541750892625,23.72126975220081,0
-134.48605676752447,4.200786154030112,0
-287.6380359345714,-20.353039219258903,0
-145.84009937770895,11.11270143918668,0
101.63707305204565,-14.771587833282268,0
175.69088047617396,-24.805115855779817,0
-188.40282267126713,-2.5680687327775615,0
736.5296171847368,0.5850465943914855,1
-263.574690932955,2.963721295769716,0
-44.264234838787445,4.282811306921502,0
168.39931530029304,-16.41784018597653,0
30.274970216978204,31.41631516703154,0
-164.42880107708615,-17.14415847474004,0
-166.05138008808265,10.381708343913004,0
278.92515247174674,23.680196339466193,0
-101.79657014550435,10.227955410143522,0
-246.44225746847027,-11.293909292352737,0
90.65803508985465,-25.562646109733763,0
-219.13382605369014,-5.276350187286312,0
-308.02264973933416,-4.836571765386054,0
24.011595833074807,21.53341581223907,0
-262.85286178888987,38.178391266970635,0
-221.67305481240675,65.95685588305838,0
34.901317314692164,-13.037002953127939,0
710.9839251611606,-28.446067488084793,1
611.7586998052539,67.07891684251973,1
-242.0908524346807,17.55372171532869,0
27.527494312131353,-15.453664809520973,0
-174.3828804790492,-17.636776263674363,0
-21.579008169154918,3.331225357935949,0
-155.3122910229933,4.8304789520317115,0
578.6951233863003,21.454927421586433,1
-232.41580505143884,-18.236465974650883,0
-125.52391635408327,38.98893180137418,0
-225.39616198564033,-6.950224412614176,0
101.00584783889957,-11.3232195395249,0
-167.2812366425125,-4.299262123320801,0
-146.27119378033532,21.392508274159354,0
97.44291469805034,4.79483470283148,0
-231.50304569401834,-32.67367573675401,0
92.40919596236199,63.45518520162753,0
34.620336669361905,-0.2898932348388712,0
37.92792659037997,-36.40333293767689,0
228.94096592301605,-11.616353399355688,0
-190.38787536338054,-26.946200603165224,0
387.82139830686447,-21.04556658521102,1
-174.8299797333152,71.74597107949828,0
18.99006852786215,-16.62221696117942,0
375.4360844073691,7.729283698469487,1
-52.461937666403884,31.60229334788812,0
-292.57860852402723,5.398458981957589,0
114.3510878908993,-14.620081107735075,0
-251.7351345327159,10.42579427508636,0
207.52260840569488,-4.3149919695021595,0
-37.49578829443573,26.23635739488168,0
-21.96817940861439,-32.22110390132494,0
547.9252896252798,-6.930204871507328,1
238.35252627520526,46.16832246549066,0
-191.25808948706498,33.06995669925104,0
467.8722732684163,-19.806162538364617,1
-240.49706241260998,-30.521047840086055,0
-308.55353348936075,3.582905012304707,0
-77.3037558240703,5.057330233076641,0
-252.57480729509874,-19.75410051576921,0
-157.53388856537327,-62.89073643221283,0
1003.9798030282042,-14.924280224823576,1
-139.73032237650406,-29.496779836838712,0
-82.9890262584974,56.529748529497994,0
-205.95483999030952,2.762605854415199,0
-106.81768056002562,-4.977901951156781,0
-85.43914526146077,4.168169819728092,0
-186.02052141461132,20.29846231662009,0
-191.7639217728768,-5.908073898396339,0
-76.29378326676868,-27.87292328964172,0
-236.67003853469686,-20.666806181083103,0
93.63555226860638,-2.034880432859609,0
-248.49505644032018,-32.07292536415645,0
51.70122218291772,3.035831636902657,0
-5.490522101960323,25.49326028725261,0
-178.42103446927703,23.043801275232966,0
-149.74078958213357,44.99524687898139,0
-278.7857455965657,23.776020768253176,0
-43.6219808793046,23.34992500105176,0
-270.76216196014366,-1.0092813354021928,0
100.06151969319274,-10.158591625598973,0
-80.96133139464476,1.7350526849098458,0
-87.63344703472595,48.76426783306516,0
35.27632251450245,-40.56072100017285,0
-52.080889867787164,40.7218655828371,0
77.14200491935276,-1.0289251642067825,0
-211.15848602459397,61.49533860598953,0
-202.85464209489334,-37.3686494512303,0
-175.0089040563593,-14.621492256650185,0
94.3645591063858,4.246997557445127,0
-95.43503780674163,11.65161421006448,0
-231.7507598877321,12.570043761510675,0
-55.121628727950565,11.542083054291425,0
-46.59687457427884,24.73745127449868,0
-306.6811167932032,-18.690034535111863,0
451.24755417755375,-26.135528563123827,1
-257.3122900277809,11.173545222916204,0
-245.3420183932838,-9.194112506791868,0
2.36525185129085,-17.894712169715916,0
-230.88729027594337,-24.169650738298216,0
722.1091323185439,-8.779941932535252,1
16.118597330044793,-11.251628901526828,0
444.9368092645335,-13.161388426482972,1
-236.28045937539642,-18.23493161835762,0
520.8152793821337,1.4872024916845987,1
-253.9028733750429,5.186994972610307,0
-148.7158792681547,-5.879207494309924,0
-93.13092500603025,18.659121110533903,0
-198.88394054173085,-43.770923615512174,0
-261.59287551632195,10.975886106516441,0
-101.17878569304972,31.640008158120764,0
-123.65287589090292,66.44863301923615,0
-261.85275702092065,9.119222340202441,0
318.3724045192014,48.97228214293904,0
607.0561617141665,-6.771062720774069,1
-71.19091732043435,-15.066976914724819,0
920.9637800871216,-25.475166135553224,1
-276.98596726837866,13.26823922227834,0
-202.30361800700712,-2.987767306502917,0
5.567365377762712,-16.450827472149825,0
-125.4739043728693,-24.247995670107002,0
-16.53616404341875,15.203336911451657,0
-151.8389843779221,31.14706887151189,0
635.4538061807899,-22.8683085714667,1
-308.0896484181336,11.079120936182306,0
677.3106342343111,62.89145095315055,1
-224.58209333955438,-38.9465675885661,0
403.7973931433079,-26.607732479325094,1
-232.40102352429142,-17.597852542234165,0
28.916424372133918,13.324940935526314,0
189.4611053803352,35.82957847472693,0
-282.81744358165815,-25.18059882305323,0
76.70009397339908,-14.649355862941178,0
57.78180535719986,29.834159561961968,0
-12.683185244332776,-18.583873581654757,0
-166.867187011171,11.116938758866013,0
-188.64737700826643,63.404106371590416,0
226.4884578200257,27.658136090651908,0
493.9882616582322,-29.819937470716965,1
-45.59728394193593,-7.774487049030711,0
40.459116722438466,-1.8698497658855615,0
-32.56261708449796,-17.89520830069486,0
178.29331200372354,-17.261157819863882,0
294.2981605825237,-17.261145514823596,0
-140.7616800667283,-11.323911241238335,0
-221.98622121473613,-4.936016209461229,0
295.34850389737915,-60.64616201425801,0
473.52956568429545,8.044701264424276,1
-238.3739543764813,-20.442375568817283,0
452.53962295925544,17.0478622002899,1
-257.61187254771124,-22.126444759779105,0
101.78835139419738,-9.41079300717044,0
243.92169043539195,-59.110052865897146,0
305.11769841019463,-30.211436769655833,0
313.5525301003404,-3.1953953656280305,0
267.29966639825943,6.363311488493963,0
-17.57315742685614,-17.41853390835388,0
-281.90452678552333,13.13658716037611,0
683.0365021798073,143.21776260699392,1
32.36002417121915,-29.698564066821234,0
-73.83641000423364,-31.311965995716307,0
-198.07271486903431,11.44715374617408,0
-126.39667029981354,5.069247737459932,0
-285.3878057981649,-40.27549539405186,0
-289.74047287174756,-8.30139616964749,0
-136.666711415707,1.7008705917601503,0
1050.7749452980738,23.33376091395354,1
173.2187574142181,-17.44205167917255,0
312.26364409763437,20.612246021488147,0
-118.12250244708531,38.87584237513548,0
196.14871692419598,-4.567996795562152,0
-271.2959283005903,-39.11834037852215,0
532.1885224057802,33.46008413041406,1
-70.57010320761253,-39.758552843583814,0
-307.7483036483108,-11.426771963081706,0
-159.68034912009213,-14.810650402166317,0
213.88964678777143,-19.32452182696258,0
304.63647950886264,-1.8321405030427798,0
-11.990809393820882,75.72121642164291,0
-115.54525794492713,-0.6468865288879329,0
-217.6564930138479,-23.404881239754104,0
582.5869583232316,10.390960015163131,1
-89.78791861349521,23.341162508164615,0
-190.485421364223,-11.461689283816952,0
-180.35887666782764,81.89086812183228,0
438.2140049342735,-26.685984870009705,1
-85.95882074171172,-12.653203654541926,0
-185.31462823350543,-37.85849247898568,0
689.5755920232411,-6.1063576223001235,1
-228.70238664673803,7.496646972705747,0
285.48093754391834,-14.647738796099333,0
-174.47379647186924,-9.01438387683018,0
-92.68290841037614,13.029697916481382,0
-228.90155227983593,44.48079867375051,0
164.0564949375193,15.284971991689702,0
-147.5684403414267,20.961477759390277,0
700.0094195716707,-28.32961604099296,1
-143.19521287388457,-3.2193831473355488,0
-145.54678980732535,14.714614824835508,0
964.5149365746853,14.098296784293495,1
-215.76760355250795,18.73895862389577,0
-125.86451062316735,-30.79402924063389,0
-29.9641742852516,-12.083594033799386,0
-214.73078487419912,1.4288034942588013,0
54.901533816145275,-11.40752995094735,0
-36.1599084781119,-18.774742740951325,0
-190.74432255236536,-31.649257060197,0
382.12339139394817,-29.56414551650795,1
-96.26359999030572,-15.705207005281267,0
-53.16988274498493,-25.719289077322458,0
-272.859696998839,-9.226241597317,0
254.66855953940717,8.319112985661832,0
-225.78574763282563,3.3758954544702533,0
-147.39493858125877,1.7761351754274415,0
695.4278845179973,-33.30021045693748,1
-51.46665218421157,21.31686982352278,0
143.16486000989232,-37.421733923197436,0
-149.5848869218632,-7.282270034747,0
933.5596630401361,13.548489398618841,1
-203.5151866153384,32.44169058056596,0
-174.04607114081315,23.94714518058879,0
-262.20842962175647,-3.1866861496761203,0
90.62951234440322,-4.165753027601909,0
-271.8942873400885,-13.105112058530239,0
6.456752225723335,4.563655183495143,0
-229.34730914555175,4.967724983938467,0
145.49936524677724,28.362287544957752,0
387.45889737575817,24.880851310287483,1
36.11223943025868,-33.720300097675675,0
-120.69523289522027,-41.806316466962656,0
1078.7928784350743,83.94735514587163,1
97.03777336055407,-24.40431192889703,0
121.93827465710677,-21.756882799613507,0
-147.5730334370973,1.6767959985648417,0
-208.14461243550696,65.54012860209451,0
485.7166911360864,15.265553591952312,1
-216.20894185387536,-26.936968058622895,0
-5.463445664752896,26.47529837736613,0
217.47207422620352,-12.434881710562763,0
-153.71981352703875,-2.561832835193826,0
-74.00713772074809,-13.169941320052004,0
-274.4857944108483,-29.803713248309606,0
-22.399769492459768,15.509278236255028,0
127.224072853682,81.71449914921138,0
-249.71868457343857,0.6678484881025781,0
433.5315398883522,8.695043700205105,1
-155.87535772706858,-32.44653286983829,0
-95.33224356927201,20.53879769354853,0
-280.9003566628025,-7.993959522893277,0
595.2839133587353,-2.6166070842604654,1
110.72460971362369,7.343140253748658,0
199.61348700395246,-46.32738401874374,0
183.39797360979054,-39.552101879163956,0
107.94704252213751,53.88055253366295,0
532.1335189039073,-16.41407946775891,1
-209.75689427624138,-3.361434393691326,0
15.004360659697,-11.955551354867708,0
-204.6921600481221,-32.73190014591505,0
-191.35907508425854,19.969409625329575,0
-79.80824286063776,23.012441111880776,0
714.6440417120322,-41.612492020742906,1
1021.1282674295757,13.804898628513342,1
94.9770962272923,-34.12117863198584,0
-260.43970893425285,5.698610669276235,0
-259.9091974257579,-25.74817705363614,0
-98.70241610820096,-25.035829343613713,0
-187.04153110899117,58.16856897770256,0
-70.49741429450066,-22.288397218936964,0
-179.56955050866426,60.77875923185496,0
-5.093020455224803,3.399678455258851,0
-230.17973861438225,-34.577809802440655,0
-262.9260899348827,10.23067326984642,0
106.12778613577967,24.229078431325206,0
-198.54986882030371,-35.38221502796084,0
-175.89975829045972,11.216174317204349,0
-150.23920523042247,15.623824090503263,0
188.04466435468623,-86.845509730545,0
-118.7846611055559,-20.758989794204723,0
-32.81881319277653,2.40185778146099,0
580.8884460482135,24.062145089807785,1
28.761140642387943,13.38722875555763,0
80.45252293904002,14.951962585257462,0
-33.782027931128596,-8.780061298602902,0
252.27167794887862,57.30944164494829,0
3.57854348136442,-0.6708297427173022,0
-244.5109464846455,-1.4283287583924391,0
-244.46897559800095,4.039032511897176,0
-262.2996541227437,-37.25294114959196,0
472.7698068387091,33.100979176069416,1
-249.42384716028062,39.66914515356629,0
-178.94248241887928,0.10644198830857476,0
-274.54967490827073,11.220058119751258,0
-78.47942031638152,13.21068291980933,0
-225.65634968855758,26.48917888707905,0
-150.27814530310465,5.963251833516097,0
169.9154724247539,70.57415850109913,0
-53.27386606847932,6.198752634925853,0
-107.5494251626898,29.343344086511962,0
-272.0483760700737,26.530149560947393,0
-171.95526922794352,12.124396634080568,0
246.5253870517016,27.49204516974089,0
-160.60180572819436,20.545582837772884,0
336.05190858412857,-33.64008963542916,0
668.7517379558864,-9.44685444114981,1
-71.59667384103511,54.573801952296634,0
-192.77391723553797,-0.04315434943316632,0
-287.1968761780808,-16.58480213118085,0
-124.6694429768063,-41.23033754050279,0
-178.73821744516601,27.504043153931917,0
-108.75918878922118,7.564780956289951,0
-177.71320879770602,-7.512090437115546,0
12.494301023960531,26.31197487444038,0
-3.404128093811437,-5.396522638758455,0
261.8543459493952,-22.829744293931967,0
-112.7108728336687,28.096101173561976,0
233.65820887852306,-49.35911452002503,0
123.87174398932012,-5.859065422553556,0
3.7136773721503573,-16.954240124141137,0
-257.3199214691231,-0.19295814331431416,0
-267.1986136051859,0.9388312110809807,0
-23.3639867128187,-14.34348723674745,0
431.42732522736503,7.929881674864163,1
116.59941470353931,-0.5538544548270181,0
